Symbol,Market Cap,Country,Industry,Sector
MCHB,3384568832,United States,banks-regional,financial-services
ARX,3380537600,Cayman Islands,insurance-brokers,financial-services
ONDS,3379087104,United States,communication-equipment,technology
CVI,3371796480,United States,oil-gas-refining-marketing,energy
BRZE,3371397120,United States,software-application,technology
CDP,3365511680,United States,reit-office,real-estate
ASAN,3362077952,United States,software-application,technology
BKU,3362011136,United States,banks-regional,financial-services
NVST,3361856256,United States,medical-instruments-supplies,healthcare
RYN,3353797632,United States,reit-specialty,real-estate
ASO,3346595328,United States,specialty-retail,consumer-cyclical
GTX,3340105216,Switzerland,auto-parts,consumer-cyclical
CXT,3336220416,United States,specialty-industrial-machinery,industrials
SHAK,3331364096,United States,restaurants,consumer-cyclical
TLX,3297036288,Australia,biotechnology,healthcare
MPW,3296220160,United States,reit-healthcare-facilities,real-estate
BFH,3292775936,United States,credit-services,financial-services
UNF,3283149056,United States,specialty-business-services,industrials
JOYY,3280036352,Singapore,internet-content-information,communication-services
AIR,3271817984,United States,aerospace-defense,industrials
EE,3269267968,United States,oil-gas-midstream,energy
TEX,3268106752,United States,farm-heavy-construction-machinery,industrials
WRD,3254373888,China,software-application,technology
SLG,3231544320,United States,reit-office,real-estate
FBP,3223835136,United States,banks-regional,financial-services
CPRI,3221634304,United Kingdom,luxury-goods,consumer-cyclical
MH,3212645632,United States,education-training-services,consumer-defensive
KYIV,3209002752,United Arab Emirates,telecom-services,communication-services
CMBT,3205506560,Belgium,oil-gas-midstream,energy
KEN,3199417088,Singapore,utilities-independent-power-producers,utilities
TENB,3196907008,United States,software-infrastructure,technology
SHOO,3188230400,United States,footwear-accessories,consumer-cyclical
ATEC,3186401792,United States,medical-devices,healthcare
DJT,3180773120,United States,internet-content-information,communication-services
SPSC,3172963328,United States,software-application,technology
CNS,3172668928,United States,asset-management,financial-services
WHD,3168022784,United States,oil-gas-equipment-services,energy
GTM,3167189760,United States,software-application,technology
AMBA,3163255552,United States,semiconductor-equipment-materials,technology
SBCF,3162784256,United States,banks-regional,financial-services
AZZ,3160502272,United States,specialty-business-services,industrials
PPTA,3158939904,United States,other-precious-metals-mining,basic-materials
VLYPP,3158854144,United States,banks-regional,financial-services
BBU,3158636544,Bermuda,conglomerates,industrials
KNSA,3158409216,United Kingdom,drug-manufacturers-specialty-generic,healthcare
LBRT,3158355456,United States,oil-gas-equipment-services,energy
FLY,3154764544,United States,aerospace-defense,industrials
AVA,3149900032,United States,utilities-diversified,utilities
AAP,3149367296,United States,auto-parts,consumer-cyclical
RCUS,3148891392,United States,biotechnology,healthcare
KGS,3148881664,United States,oil-gas-equipment-services,energy
FHB,3146845440,United States,banks-regional,financial-services
FUL,3145268992,United States,specialty-chemicals,basic-materials
IDYA,3144593920,United States,biotechnology,healthcare
EEFT,3142839808,United States,software-infrastructure,technology
VERX,3139510528,United States,software-application,technology
WSBC,3138761984,United States,banks-regional,financial-services
HSAI,3138458368,China,auto-parts,consumer-cyclical
GLOB,3137064448,Luxembourg,information-technology-services,technology
SIMO,3133634304,Hong Kong,semiconductors,technology
TVTX,3131531520,United States,biotechnology,healthcare
WSFS,3124757248,United States,banks-regional,financial-services
SA,3124141056,Canada,gold,basic-materials
SMG,3121310720,United States,agricultural-inputs,basic-materials
BSM,3120733184,United States,oil-gas-e-p,energy
PLMR,3118130944,United States,insurance-property-casualty,financial-services
ARLP,3114379520,United States,thermal-coal,energy
FIZZ,3112873216,United States,beverages-non-alcoholic,consumer-defensive
COCO,3107381504,United States,beverages-non-alcoholic,consumer-defensive
CSQ,3103152384,United States,asset-management,financial-services
RLX,3102708480,China,tobacco,consumer-defensive
CBU,3101124864,United States,banks-regional,financial-services
BLKB,3089540096,United States,software-application,technology
TGNA,3085848064,United States,broadcasting,communication-services
AAPG,3075934208,China,biotechnology,healthcare
COLD,3072238592,United States,reit-industrial,real-estate
XMTR,3064097280,United States,industrial-distribution,industrials
PLUG,3061139968,United States,electrical-equipment-parts,industrials
VRDN,3056053248,United States,biotechnology,healthcare
FOLD,3054481920,United States,biotechnology,healthcare
CPK,3054249216,United States,utilities-regulated-gas,utilities
MLYS,3046888192,United States,biotechnology,healthcare
PCH,3042174464,United States,reit-specialty,real-estate
FBK,3041480704,United States,banks-regional,financial-services
TBBK,3039854592,United States,banks-regional,financial-services
SPHR,3035110656,United States,entertainment,communication-services
APPN,3032348928,United States,software-infrastructure,technology
SYNA,3029125120,United States,semiconductors,technology
FRPT,3028557312,United States,packaged-foods,consumer-defensive
RH,3019080960,United States,specialty-retail,consumer-cyclical
COLM,3018378496,United States,apparel-manufacturing,consumer-cyclical
COTY,3017431040,United States,household-personal-products,consumer-defensive
BANC,3009567488,United States,banks-regional,financial-services
APAM,3004875520,United States,asset-management,financial-services
LQDA,2993514496,United States,biotechnology,healthcare
PBH,2993206016,United States,drug-manufacturers-specialty-generic,healthcare
APLS,2989790720,United States,biotechnology,healthcare
HAFN,2987968000,Singapore,marine-shipping,industrials
USAC,2977576448,United States,oil-gas-equipment-services,energy
BBAI,2977279488,United States,information-technology-services,technology
HP,2971262208,United States,oil-gas-drilling,energy
HURN,2956622336,United States,consulting-services,industrials
MEOH,2946635520,Canada,chemicals,basic-materials
IAC,2946581248,United States,internet-content-information,communication-services
TPH,2936718592,United States,residential-construction,consumer-cyclical
SXI,2933283072,United States,specialty-industrial-machinery,industrials
PRVA,2932356352,United States,health-information-services,healthcare
NUVB,2931225856,United States,biotechnology,healthcare
DNLI,2927370240,United States,biotechnology,healthcare
WU,2919624448,United States,credit-services,financial-services
CEPU,2919607808,Argentina,utilities-regulated-electric,utilities
HIW,2916532480,United States,reit-office,real-estate
NMIH,2914459648,United States,insurance-specialty,financial-services
CENX,2901068288,United States,aluminum,basic-materials
DYN,2896484864,United States,biotechnology,healthcare
STNG,2893022464,Monaco,oil-gas-midstream,energy
CPRX,2892128512,United States,biotechnology,healthcare
AVPT,2891576576,United States,software-infrastructure,technology
ARMN,2883292928,Canada,gold,basic-materials
QUBT,2877743104,United States,computer-hardware,technology
LXP,2877486080,United States,reit-industrial,real-estate
MGEE,2874381824,United States,utilities-regulated-electric,utilities
TTAM,2870523392,Belgium,building-materials,basic-materials
VERA,2870370048,United States,biotechnology,healthcare
HWKN,2869901312,United States,specialty-chemicals,basic-materials
GRBK,2863969536,United States,residential-construction,consumer-cyclical
PAGS,2860341248,Brazil,software-infrastructure,technology
TDW,2856324608,United States,oil-gas-equipment-services,energy
BKE,2856074496,United States,apparel-retail,consumer-cyclical
GSHD,2854413056,United States,insurance-brokers,financial-services
ACLS,2853460736,United States,semiconductor-equipment-materials,technology
CBZ,2852810496,United States,specialty-business-services,industrials
FSM,2846836480,Canada,gold,basic-materials
BRSL,2846199808,United Kingdom,gambling,consumer-cyclical
HOG,2839474432,United States,recreational-vehicles,consumer-cyclical
ATHM,2837091072,China,internet-content-information,communication-services
AWR,2832734208,United States,utilities-regulated-water,utilities
TDC,2821769984,United States,software-infrastructure,technology
AVNT,2810087936,United States,specialty-chemicals,basic-materials
BKV,2809232384,United States,oil-gas-e-p,energy
RELY,2807486976,United States,software-infrastructure,technology
DAVE,2795480064,United States,software-application,technology
AKR,2784504320,United States,reit-retail,real-estate
LCII,2779849728,United States,recreational-vehicles,consumer-cyclical
KAR,2778777088,United States,auto-truck-dealerships,consumer-cyclical
ABM,2778575616,United States,specialty-business-services,industrials
TNET,2769140224,United States,staffing-employment-services,industrials
SLNO,2759083776,United States,biotechnology,healthcare
APLE,2758561792,United States,reit-hotel-motel,real-estate
AAUC,2755279872,Canada,gold,basic-materials
DAN,2754226176,United States,auto-parts,consumer-cyclical
DBRG,2752909056,United States,asset-management,financial-services
REVG,2752178432,United States,farm-heavy-construction-machinery,industrials
WOR,2751092480,United States,metal-fabrication,industrials
RNW,2749692160,United Kingdom,utilities-renewable,utilities
LRN,2749134336,United States,education-training-services,consumer-defensive
